id	data_inversa	dia_semana	horario	uf	br	km	municipio	causa_acidente	tipo_acidente	classificacao_acidente	fase_dia	sentido_via	condicao_metereologica	tipo_pista	tracado_via	uso_solo	pessoas	mortos	feridos_leves	feridos_graves	ilesos	ignorados	feridos	veiculos	latitude	longitude	regional	delegacia	uop
459055	2022-07-01	sexta-feira	18:30:00	RJ	40	70	PETROPOLIS	Ausência de reação do condutor	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Crescente	Vento	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,44906429	-43,19987784	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
459112	2022-07-01	sexta-feira	20:45:00	RJ	495	23,9	PETROPOLIS	Ausência de sinalização	Colisão frontal	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva	Não	4	0	2	1	1	0	3	2	-22,40662463	-43,0892694	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
462327	2022-07-17	domingo	22:50:00	RJ	40	88	PETROPOLIS	Carga excessiva e/ou mal acondicionada	Tombamento	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva	Não	2	0	1	0	0	1	1	2	-22,548575	-43,231738	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
465256	2022-08-01	segunda-feira	06:30:00	RJ	40	67	PETROPOLIS	Manobra de mudança de faixa	Colisão lateral mesmo sentido	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Dupla	Curva	Não	3	0	2	0	0	1	2	2	-22,43674775	-43,1756712	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
466297	2022-08-06	sábado	11:45:00	RJ	40	78	PETROPOLIS	Manobra de mudança de faixa	Colisão lateral mesmo sentido	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Declive;Reta	Não	4	0	1	0	2	1	1	3	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
469282	2022-08-20	sábado	14:15:00	RJ	40	92	PETROPOLIS	Ingestão de álcool pelo condutor	Saída de leito carroçável	Sem Vítimas	Pleno dia	Crescente	Chuva	Simples	Reta	Não	2	0	0	0	1	1	0	2	-22,55191954	-43,25068815	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
469795	2022-08-23	terça-feira	08:20:00	RJ	40	77	PETROPOLIS	Reação tardia ou ineficiente do condutor	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	1	0	0	1	1	2	-22,48005592	-43,23543994	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
469796	2022-08-23	terça-feira	08:15:00	RJ	40	80	PETROPOLIS	Reação tardia ou ineficiente do condutor	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,49798597	-43,22878703	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
470572	2022-08-27	sábado	01:00:00	RJ	40	61	PETROPOLIS	Ausência de reação do condutor	Colisão lateral mesmo sentido	Com Vítimas Fatais	Plena Noite	Crescente	Vento	Dupla	Curva	Não	3	1	0	0	2	0	0	2	-22,40240833	-43,13786279	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
473698	2022-09-11	domingo	02:45:00	RJ	40	78	PETROPOLIS	Velocidade Incompatível	Colisão com objeto	Com Vítimas Feridas	Plena Noite	Crescente	Chuva	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
475785	2022-09-21	quarta-feira	14:00:00	RJ	40	59	PETROPOLIS	Manobra de mudança de faixa	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Simples	Curva	Não	2	0	1	0	1	0	1	1	-22,38628773	-43,13543464	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
477690	2022-09-30	sexta-feira	05:40:00	RJ	40	86	PETROPOLIS	Demais falhas mecânicas ou elétricas	Colisão traseira	Com Vítimas Fatais	Amanhecer	Crescente	Chuva	Simples	Curva	Não	2	1	0	0	1	0	0	2	-22,54274333	-43,23372245	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
478347	2022-10-03	segunda-feira	04:30:00	RJ	40	89	PETROPOLIS	Ausência de reação do condutor	Tombamento	Com Vítimas Feridas	Amanhecer	Crescente	Garoa/Chuvisco	Simples	Curva	Não	1	0	0	1	0	0	1	1	-22,55518858	-43,23974133	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
479479	2022-10-08	sábado	14:30:00	RJ	40	90	PETROPOLIS	Demais falhas mecânicas ou elétricas	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Dupla	Reta	Não	2	0	1	0	1	0	1	1	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
480524	2022-10-14	sexta-feira	07:20:00	RJ	40	93,8	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva;Declive	Não	2	0	0	1	0	1	1	2	-22,5566748	-43,263731	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
487523	2022-11-18	sexta-feira	04:30:00	RJ	40	60,5	PETROPOLIS	Condutor Dormindo	Saída de leito carroçável	Com Vítimas Feridas	Amanhecer	Crescente	Céu Claro	Dupla	Reta	Não	1	0	1	0	0	0	1	1	-22,39450315	-43,13468983	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
488893	2022-11-24	quinta-feira	08:00:00	RJ	40	52	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Curva;Declive	Não	2	0	1	0	1	0	1	1	-22,34312963	-43,13331127	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
489916	2022-11-30	quarta-feira	11:10:00	RJ	40	67	PETROPOLIS	Ausência de reação do condutor	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Não	2	0	1	0	1	0	1	2	-22,43674775	-43,1756712	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
490208	2022-12-02	sexta-feira	10:08:00	RJ	40	65	PETROPOLIS	Velocidade Incompatível	Colisão traseira	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Dupla	Curva	Não	6	0	0	0	5	1	0	4	-22,427473	-43,16011	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
490682	2022-12-03	sábado	14:10:00	RJ	40	68	PETROPOLIS	Ausência de reação do condutor	Colisão lateral mesmo sentido	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Não	5	0	3	0	2	0	3	3	-22,4381808	-43,18488009	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
493016	2022-12-15	quinta-feira	16:10:00	RJ	40	85	PETROPOLIS	Demais falhas na via	Colisão com objeto	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Simples	Reta	Não	1	0	0	0	1	0	0	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
493170	2022-12-16	sexta-feira	13:25:00	RJ	40	87	PETROPOLIS	Problema com o freio	Capotamento	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	1	1	0	0	2	1	-22,54413793	-43,23287799	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
494846	2022-12-23	sexta-feira	17:10:00	RJ	40	53	PETROPOLIS	Ausência de reação do condutor	Colisão traseira	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Dupla	Aclive;Reta	Não	3	0	0	2	1	0	2	2	-22,34399896	-43,13243691	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
405277	2022-01-01	sábado	16:45:00	RJ	40	84	PETROPOLIS	Chuva	Capotamento	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Túnel	Não	2	0	1	0	1	0	1	1	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
405483	2022-01-02	domingo	17:45:00	RJ	40	72	PETROPOLIS	Acesso irregular	Colisão transversal	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Dupla	Reta	Não	4	0	2	0	2	0	2	2	-22,4585308	-43,21600514	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
405784	2022-01-03	segunda-feira	17:40:00	RJ	40	76,7	PETROPOLIS	Manobra de mudança de faixa	Tombamento	Com Vítimas Feridas	Anoitecer	Crescente	Nublado	Dupla	Curva	Não	2	0	1	0	0	1	1	2	-22,47192899	-43,23779321	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
407035	2022-01-06	quinta-feira	10:10:00	RJ	40	77	PETROPOLIS	Acumulo de água sobre o pavimento	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Simples	Curva	Não	3	0	3	0	0	0	3	1	-22,48005592	-43,23543994	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
407722	2022-01-09	domingo	12:20:00	RJ	40	76	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,47192899	-43,23779321	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
407735	2022-01-09	domingo	15:20:00	RJ	40	91	PETROPOLIS	Ausência de reação do condutor	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Garoa/Chuvisco	Simples	Curva	Não	3	0	1	0	2	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
407798	2022-01-09	domingo	18:30:00	RJ	40	93	PETROPOLIS	Chuva	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Crescente	Chuva	Simples	Curva	Não	2	0	0	1	1	0	1	1	-22,5554282	-43,25829998	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
407835	2022-01-09	domingo	18:50:00	RJ	40	81	PETROPOLIS	Ausência de reação do condutor	Saída de leito carroçável	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Simples	Curva	Não	5	0	2	0	3	0	2	1	-22,50560003	-43,23186384	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
408112	2022-01-11	terça-feira	15:40:00	RJ	40	77	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Retorno Regulamentado;Curva;Aclive	Não	2	0	2	0	0	0	2	1	-22,48005592	-43,23543994	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
408874	2022-01-15	sábado	19:30:00	RJ	40	75	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Simples	Curva	Não	1	0	0	1	0	0	1	1	-22,46857126	-43,22958698	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
409930	2022-01-19	quarta-feira	18:00:00	RJ	40	83	PETROPOLIS	Afundamento ou ondulação no pavimento	Capotamento	Com Vítimas Feridas	Anoitecer	Decrescente	Nublado	Simples	Curva	Não	2	0	2	0	0	0	2	1	-22,54545839	-43,22679162	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
410056	2022-01-20	quinta-feira	16:10:00	RJ	40	71	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Nublado	Dupla	Curva	Não	1	0	0	1	0	0	1	1	-22,45304974	-43,20832411	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
410217	2022-01-21	sexta-feira	12:40:00	RJ	40	75	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Colisão lateral mesmo sentido	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Simples	Curva	Não	2	0	0	0	2	0	0	2	-22,46857126	-43,22958698	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
411017	2022-01-25	terça-feira	10:00:00	RJ	40	72	PETROPOLIS	Demais falhas mecânicas ou elétricas	Incêndio	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	0	0	2	0	0	1	-22,4585308	-43,21600514	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
411997	2022-01-30	domingo	17:00:00	RJ	40	56	PETROPOLIS	Acesso irregular	Colisão lateral mesmo sentido	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	2	0	0	0	2	0	0	2	-22,36179383	-43,12627244	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
412020	2022-01-30	domingo	19:30:00	RJ	40	51	PETROPOLIS	Chuva	Saída de leito carroçável	Sem Vítimas	Plena Noite	Crescente	Nublado	Dupla	Reta	Não	1	0	0	0	1	0	0	1	-22,32705315	-43,13253559	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
412138	2022-01-31	segunda-feira	08:45:00	RJ	40	81	PETROPOLIS	Objeto estático sobre o leito carroçável	Capotamento	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	2	0	2	0	0	0	2	1	-22,50560003	-43,23186384	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
412344	2022-02-01	terça-feira	07:40:00	RJ	40	90	PETROPOLIS	Ausência de reação do condutor	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Simples	Reta	Não	1	0	1	0	0	0	1	1	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
412543	2022-02-02	quarta-feira	18:00:00	RJ	40	59	PETROPOLIS	Velocidade Incompatível	Colisão com objeto	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Dupla	Curva	Sim	2	0	2	0	0	0	2	1	-22,38628773	-43,13543464	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
412820	2022-02-04	sexta-feira	11:40:00	RJ	40	73,8	PETROPOLIS	Velocidade Incompatível	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Nublado	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,47241056	-43,22362661	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
412908	2022-02-04	sexta-feira	20:30:00	RJ	40	79	PETROPOLIS	Transitar no acostamento	Colisão frontal	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Dupla	Reta	Não	2	0	0	1	1	0	1	2	-22,49130098	-43,22294163	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
413088	2022-02-05	sábado	17:10:00	RJ	40	85	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Com Vítimas Feridas	Anoitecer	Decrescente	Garoa/Chuvisco	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
413235	2022-02-06	domingo	09:45:00	RJ	40	82	PETROPOLIS	Reação tardia ou ineficiente do condutor	Atropelamento de Pedestre	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Não	2	0	1	0	1	0	1	2	-22,51183137	-43,23076171	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
413640	2022-02-07	segunda-feira	15:00:00	RJ	40	83	PETROPOLIS	Reação tardia ou ineficiente do condutor	Colisão traseira	Sem Vítimas	Pleno dia	Crescente	Garoa/Chuvisco	Simples	Reta	Não	2	0	0	0	1	1	0	2	-22,51910302	-43,22873364	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
414517	2022-02-12	sábado	14:40:00	RJ	40	91	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Reta	Não	2	0	1	0	1	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
415267	2022-02-16	quarta-feira	07:00:00	RJ	495	28	PETROPOLIS	Ultrapassagem Indevida	Colisão frontal	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Dupla	Curva	Sim	2	0	1	0	1	0	1	2	-22,396297	-43,120255	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
416662	2022-02-23	quarta-feira	11:00:00	RJ	40	82	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão traseira	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	3	0	2	0	1	0	2	2	-22,51183137	-43,23076171	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
417039	2022-02-24	quinta-feira	18:35:00	RJ	495	13	PETROPOLIS	Ausência de reação do condutor	Colisão transversal	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva	Não	3	0	1	0	2	0	1	2	-22,407539	-43,048424	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
417465	2022-02-26	sábado	12:35:00	RJ	40	61	PETROPOLIS	Transitar na contramão	Colisão frontal	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Curva	Sim	2	0	1	0	1	0	1	2	-22,40240833	-43,13786279	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
417623	2022-02-27	domingo	13:40:00	RJ	40	56,9	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Atropelamento de Pedestre	Com Vítimas Fatais	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	4	1	0	0	3	0	0	2	-22,37490223	-43,1300359	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
417624	2022-02-27	domingo	14:45:00	RJ	40	37	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Dupla	Curva	Não	3	0	1	0	1	1	1	2	-22,22225309	-43,12711619	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
418939	2022-03-06	domingo	02:00:00	RJ	40	63	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,41319517	-43,14970765	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
419397	2022-03-08	terça-feira	13:30:00	RJ	40	61	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão traseira	Com Vítimas Feridas	Pleno dia	Decrescente	Sol	Simples	Retorno Regulamentado	Não	2	0	1	0	1	0	1	2	-22,40240833	-43,13786279	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
420768	2022-03-15	terça-feira	12:10:00	RJ	40	85	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Túnel;Curva	Não	1	0	1	0	0	0	1	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
421107	2022-03-17	quinta-feira	11:00:00	RJ	40	74	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Colisão transversal	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Interseção de Vias	Não	5	0	2	0	3	0	2	2	-22,47213296	-43,22307944	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
421231	2022-03-17	quinta-feira	18:00:00	RJ	495	18	PETROPOLIS	Demais falhas mecânicas ou elétricas	Incêndio	Sem Vítimas	Anoitecer	Decrescente	Céu Claro	Simples	Reta	Não	1	0	0	0	1	0	0	1	-22,427549	-43,062866	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
421471	2022-03-19	sábado	07:00:00	RJ	40	45	PETROPOLIS	Reação tardia ou ineficiente do condutor	Colisão lateral mesmo sentido	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Múltipla	Reta	Não	2	0	0	0	2	0	0	2	-22,27821816	-43,11580971	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
421894	2022-03-21	segunda-feira	08:00:00	RJ	40	68	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Curva	Não	1	0	1	0	0	0	1	1	-22,4381808	-43,18488009	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
421941	2022-03-21	segunda-feira	12:00:00	RJ	40	91	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
422046	2022-03-21	segunda-feira	22:00:00	RJ	40	62,2	PETROPOLIS	Pedestre cruzava a pista fora da faixa	Atropelamento de Pedestre	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Curva	Não	2	0	0	1	1	0	1	2	-22,40542358	-43,14664526	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
423032	2022-03-27	domingo	10:30:00	RJ	40	75	PETROPOLIS	Velocidade Incompatível	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	1	1	0	0	2	1	-22,47208959	-43,23782489	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
