id	data_inversa	dia_semana	horario	uf	br	km	municipio	causa_acidente	tipo_acidente	classificacao_acidente	fase_dia	sentido_via	condicao_metereologica	tipo_pista	tracado_via	uso_solo	pessoas	mortos	feridos_leves	feridos_graves	ilesos	ignorados	feridos	veiculos	latitude	longitude	regional	delegacia	uop
293288	2020-07-03	sexta-feira	16:30:00	RJ	40	57,6	PETROPOLIS	Falta de Atenção à Condução	Atropelamento de Pedestre	Com Vítimas Fatais	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Não	5	1	0	0	4	0	0	4	-22,37036795	-43,12819612	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
293985	2020-07-06	segunda-feira	20:30:00	RJ	40	71,9	PETROPOLIS	Falta de Atenção à Condução	Colisão com objeto estático	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Dupla	Reta	Não	2	0	0	1	1	0	1	1	-22,45304974	-43,20832411	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
294110	2020-07-07	terça-feira	16:30:00	RJ	40	90	PETROPOLIS	Falta de Atenção à Condução	Colisão lateral	Sem Vítimas	Pleno dia	Decrescente	Sol	Simples	Reta	Não	2	0	0	0	2	0	0	2	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
296639	2020-07-21	terça-feira	04:50:00	RJ	40	73	PETROPOLIS	Condutor Dormindo	Colisão traseira	Com Vítimas Fatais	Plena Noite	Crescente	Céu Claro	Dupla	Reta	Não	4	1	0	1	2	0	1	2	-22,46352401	-43,22321103	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
299960	2020-08-07	sexta-feira	12:10:00	RJ	40	73	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	1	0	0	1	1	2	-22,4725602	-43,22043311	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
302661	2020-08-21	sexta-feira	08:00:00	RJ	40	87	PETROPOLIS	Defeito Mecânico no Veículo	Saída de leito carroçável	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Dupla	Curva	Não	1	0	0	0	1	0	0	1	-22,54413793	-43,23287799	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
304212	2020-08-28	sexta-feira	23:40:00	RJ	40	85	PETROPOLIS	Falta de Atenção à Condução	Tombamento	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Curva	Não	2	0	1	0	1	0	1	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
305271	2020-09-02	quarta-feira	21:30:00	RJ	40	74	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Simples	Curva	Não	3	0	2	0	0	1	2	2	-22,47224973	-43,22332717	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
305813	2020-09-05	sábado	06:07:00	RJ	40	61,7	PETROPOLIS	Restrição de Visibilidade	Atropelamento de Pedestre	Com Vítimas Fatais	Amanhecer	Decrescente	Céu Claro	Dupla	Aclive	Sim	7	1	0	3	1	2	3	4	-22,40240833	-43,13786279	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
306721	2020-09-08	terça-feira	21:00:00	RJ	40	51	PETROPOLIS	Falta de Atenção à Condução	Colisão traseira	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Curva	Não	2	0	1	0	1	0	1	2	-22,32705315	-43,13253559	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
307314	2020-09-11	sexta-feira	18:00:00	RJ	40	87	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva;Declive	Não	2	0	1	0	0	1	1	2	-22,54413793	-43,23287799	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
311241	2020-09-30	quarta-feira	12:20:00	RJ	40	68,5	PETROPOLIS	Falta de Atenção à Condução	Colisão traseira	Com Vítimas Feridas	Pleno dia	Crescente	Sol	Dupla	Reta	Não	3	0	0	1	1	2	1	4	-22,4381808	-43,18488009	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
312629	2020-10-06	terça-feira	19:20:00	RJ	40	75	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Plena Noite	Decrescente	Nevoeiro/Neblina	Simples	Declive;Curva	Não	2	0	1	0	0	1	1	2	-22,47578132	-43,21742535	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
314624	2020-10-13	terça-feira	15:45:00	RJ	40	55,8	PETROPOLIS	Falta de Atenção à Condução	Colisão traseira	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Não	5	0	2	1	2	0	3	2	-22,35382783	-43,12184226	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
317422	2020-09-29	terça-feira	19:00:00	RJ	40	92	PETROPOLIS	Defeito Mecânico no Veículo	Saída de leito carroçável	Com Vítimas Feridas	Anoitecer	Crescente	Céu Claro	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,55191954	-43,25068815	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
317761	2020-10-29	quinta-feira	08:45:00	RJ	40	89	PETROPOLIS	Defeito Mecânico no Veículo	Tombamento	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Declive;Curva	Não	2	0	1	0	0	1	1	2	-22,556263	-43,23718	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
323936	2020-11-26	quinta-feira	18:00:00	RJ	40	84	PETROPOLIS	Defeito Mecânico no Veículo	Colisão lateral	Com Vítimas Feridas	Anoitecer	Crescente	Céu Claro	Simples	Declive;Curva	Não	6	0	1	2	3	0	3	2	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
328479	2020-12-17	quinta-feira	12:30:00	RJ	40	46	PETROPOLIS	Defeito Mecânico no Veículo	Colisão com objeto estático	Com Vítimas Fatais	Pleno dia	Crescente	Nublado	Dupla	Reta	Não	7	1	0	0	1	5	0	6	-22,28561813	-43,12096273	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
330736	2020-12-26	sábado	23:00:00	RJ	40	87	PETROPOLIS	Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo	Danos eventuais	Sem Vítimas	Plena Noite	Decrescente	Chuva	Dupla	Reta	Não	2	0	0	0	2	0	0	2	-22,54413793	-43,23287799	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
261800	2020-01-09	quinta-feira	22:40:00	RJ	40	84	PETROPOLIS	Agressão Externa	Colisão com objeto estático	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Simples	Reta	Sim	1	0	1	0	0	0	1	1	-22,54425136	-43,22515748	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
262167	2020-01-11	sábado	16:30:00	RJ	40	84	PETROPOLIS	Velocidade Incompatível	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Garoa/Chuvisco	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
262377	2020-01-12	domingo	17:41:00	RJ	40	82	PETROPOLIS	Falta de Atenção à Condução	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	3	0	1	0	2	0	1	1	-22,518978	-43,228563	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
262727	2020-01-14	terça-feira	05:45:00	RJ	40	84	PETROPOLIS	Condutor Dormindo	Colisão com objeto estático	Com Vítimas Feridas	Amanhecer	Decrescente	Chuva	Simples	Curva	Não	3	0	3	0	0	0	3	1	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
263719	2020-01-19	domingo	03:30:00	RJ	40	52,7	PETROPOLIS	Velocidade Incompatível	Capotamento	Com Vítimas Feridas	Plena Noite	Decrescente	Ignorado	Dupla	Curva	Não	4	0	3	0	1	0	3	1	-22,33571319	-43,13320403	SPRF-RJ	DEL06-RJ	UOP02-DEL05-RJ
264880	2020-01-24	sexta-feira	18:20:00	RJ	40	78	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Dupla	Curva	Não	1	0	1	0	0	0	1	1	-22,48501177	-43,22744977	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
264975	2020-01-24	sexta-feira	12:00:00	RJ	40	77	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	3	0	3	0	0	0	3	1	-22,48005592	-43,23543994	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
265087	2020-01-25	sábado	20:00:00	RJ	40	47,8	PETROPOLIS	Falta de Atenção do Pedestre	Atropelamento de Pedestre	Com Vítimas Fatais	Plena Noite	Crescente	Nublado	Simples	Curva	Não	5	1	0	0	3	1	0	2	-22,29169833	-43,1279826	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
265872	2020-01-29	quarta-feira	16:15:00	RJ	40	92,9	PETROPOLIS	Defeito Mecânico no Veículo	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Dupla	Declive	Não	3	0	1	0	2	0	1	1	-22,55517	-43,25599	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
266381	2020-02-01	sábado	11:48:00	RJ	40	62	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Colisão transversal	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	2	0	1	0	1	0	1	2	-22,40542358	-43,14664526	SPRF-RJ	DEL06-RJ	UOP02-DEL05-RJ
266447	2020-02-01	sábado	15:50:00	RJ	40	88	PETROPOLIS	Pista Escorregadia	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,548575	-43,231738	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
268000	2020-02-08	sábado	12:05:00	RJ	40	56	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Colisão transversal	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Retorno Regulamentado	Não	5	0	3	0	2	0	3	2	-22,36181902	-43,12633753	SPRF-RJ	DEL06-RJ	UOP02-DEL05-RJ
268578	2020-02-11	terça-feira	10:55:00	RJ	40	90	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	2	0	1	0	1	0	1	1	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
268592	2020-02-11	terça-feira	11:00:00	RJ	40	67	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Curva	Sim	1	0	1	0	0	0	1	1	-22,43674775	-43,1756712	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
268769	2020-02-12	quarta-feira	09:20:00	RJ	40	91,7	PETROPOLIS	Velocidade Incompatível	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva;Declive	Não	1	0	1	0	0	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
268850	2020-02-12	quarta-feira	15:30:00	RJ	40	87	PETROPOLIS	Pista Escorregadia	Colisão com objeto estático	Sem Vítimas	Pleno dia	Decrescente	Chuva	Simples	Curva	Não	1	0	0	0	1	0	0	1	-22,54413793	-43,23287799	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
269069	2020-02-13	quinta-feira	20:00:00	RJ	40	91	PETROPOLIS	Velocidade Incompatível	Colisão com objeto estático	Com Vítimas Feridas	Plena Noite	Crescente	Nevoeiro/Neblina	Simples	Curva;Declive	Não	3	0	2	0	1	0	2	1	-22,550288	-43,244766	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
270128	2020-02-16	domingo	00:10:00	RJ	40	55	PETROPOLIS	Velocidade Incompatível	Colisão traseira	Sem Vítimas	Plena Noite	Decrescente	Céu Claro	Dupla	Reta	Sim	2	0	0	0	2	0	0	2	-22,3805555	-43,13369751	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
271162	2020-02-23	domingo	04:20:00	RJ	40	78,8	PETROPOLIS	Agressão Externa	Saída de leito carroçável	Sem Vítimas	Plena Noite	Crescente	Nevoeiro/Neblina	Simples	Retorno Regulamentado;Curva;Declive	Não	43	0	0	0	43	0	0	1	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
271277	2020-02-23	domingo	17:18:00	RJ	40	58,6	PETROPOLIS	Falta de Atenção à Condução	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Curva	Não	1	0	1	0	0	0	1	1	-22,378777	-43,131523	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
271558	2020-02-25	terça-feira	08:00:00	RJ	40	83	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Colisão frontal	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Simples	Aclive;Curva	Não	2	0	0	0	2	0	0	2	-22,54002372	-43,22417194	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
271729	2020-02-26	quarta-feira	01:00:00	RJ	40	81	PETROPOLIS	Velocidade Incompatível	Capotamento	Sem Vítimas	Plena Noite	Crescente	Chuva	Simples	Curva	Não	3	0	0	0	3	0	0	1	-22,50560003	-43,23186384	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
271765	2020-02-26	quarta-feira	04:30:00	RJ	40	63	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Tombamento	Com Vítimas Feridas	Plena Noite	Decrescente	Chuva	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,41507522	-43,15060616	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
271773	2020-02-26	quarta-feira	08:30:00	RJ	40	83	PETROPOLIS	Pista Escorregadia	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,55113452	-43,22532546	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
272119	2020-02-28	sexta-feira	06:45:00	RJ	40	77,9	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Declive;Curva	Não	1	0	1	0	0	0	1	1	-22,48496128	-43,22914124	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
272407	2020-02-29	sábado	14:30:00	RJ	40	54	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Colisão lateral	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Dupla	Curva	Sim	4	0	0	0	3	1	0	3	-22,33571319	-43,13320403	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
272527	2020-03-01	domingo	07:00:00	RJ	40	62	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Dupla	Curva	Sim	1	0	1	0	0	0	1	1	-22,40542358	-43,14664526	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
272566	2020-03-01	domingo	09:00:00	RJ	40	78	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	3	0	3	0	0	0	3	1	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
272639	2020-03-01	domingo	16:00:00	RJ	40	93	PETROPOLIS	Pista Escorregadia	Atropelamento de Pedestre	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva	Não	6	0	3	0	3	0	3	3	-22,5554282	-43,25829998	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
272834	2020-03-02	segunda-feira	10:00:00	RJ	495	27	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Colisão frontal	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Reta	Sim	2	0	2	0	0	0	2	2	-22,397148	-43,110664	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
273067	2020-03-03	terça-feira	16:30:00	RJ	40	81	PETROPOLIS	Defeito na Via	Colisão traseira	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Simples	Declive;Curva	Não	3	0	1	0	2	0	1	2	-22,51910302	-43,22873364	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
273529	2020-03-06	sexta-feira	07:50:00	RJ	40	84	PETROPOLIS	Pista Escorregadia	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Decrescente	Nublado	Simples	Curva	Sim	2	0	2	0	0	0	2	1	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
273530	2020-03-06	sexta-feira	07:50:00	RJ	40	84	PETROPOLIS	Pista Escorregadia	Tombamento	Sem Vítimas	Amanhecer	Decrescente	Nublado	Simples	Curva	Não	2	0	0	0	2	0	0	1	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
275074	2020-03-13	sexta-feira	09:20:00	RJ	40	80	PETROPOLIS	Falta de Atenção à Condução	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Reta	Não	2	0	1	0	1	0	1	1	-22,49798597	-43,22878703	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
275257	2020-03-14	sábado	04:50:00	RJ	40	59	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Curva	Sim	1	0	1	0	0	0	1	1	-22,38628773	-43,13543464	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
275892	2020-03-17	terça-feira	06:06:00	RJ	40	65	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Não	2	0	1	0	1	0	1	1	-22,423617	-43,182337	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
276134	2020-03-18	quarta-feira	11:40:00	RJ	40	78,2	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Tombamento	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
277242	2020-03-26	quinta-feira	08:30:00	RJ	495	29	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Sim	1	0	1	0	0	0	1	1	-22,391611	-43,126202	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
277551	2020-03-29	domingo	07:10:00	RJ	495	29	PETROPOLIS	Defeito na Via	Colisão lateral	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Reta	Sim	2	0	0	1	1	0	1	2	-22,391611	-43,126202	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
277562	2020-03-29	domingo	09:30:00	RJ	40	75	PETROPOLIS	Desobediência às normas de trânsito pelo condutor	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Sim	1	0	1	0	0	0	1	1	-22,4792152	-43,21731135	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
277653	2020-03-29	domingo	19:30:00	RJ	40	56	PETROPOLIS	Velocidade Incompatível	Colisão com objeto estático	Com Vítimas Feridas	Plena Noite	Crescente	Nublado	Simples	Curva	Não	2	0	2	0	0	0	2	2	-22,36179383	-43,12627244	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
278697	2020-04-06	segunda-feira	15:45:00	RJ	40	54	PETROPOLIS	Ingestão de Álcool	Colisão traseira	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Dupla	Reta	Sim	2	0	0	0	2	0	0	2	-22,34627607	-43,12411304	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
279474	2020-04-12	domingo	09:27:00	RJ	40	82,9	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Sem Vítimas	Pleno dia	Crescente	Garoa/Chuvisco	Dupla	Curva	Não	1	0	0	0	1	0	0	1	-22,5188424	-43,22859071	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
279830	2020-04-14	terça-feira	15:20:00	RJ	40	52,9	PETROPOLIS	Falta de Atenção à Condução	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Curva	Não	1	0	1	0	0	0	1	1	-22,33571319	-43,13320403	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
280217	2020-04-17	sexta-feira	13:00:00	RJ	40	82	PETROPOLIS	Pista Escorregadia	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,51183137	-43,23076171	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
280855	2020-04-21	terça-feira	18:15:00	RJ	40	92	PETROPOLIS	Pista Escorregadia	Queda de ocupante de veículo	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Simples	Curva	Sim	2	0	2	0	0	0	2	1	-22,568721	-43,243272	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
281401	2020-04-25	sábado	15:20:00	RJ	40	84	PETROPOLIS	Pista Escorregadia	Tombamento	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Túnel	Sim	1	0	1	0	0	0	1	1	-22,5238355	-43,23738098	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
281504	2020-04-25	sábado	22:00:00	RJ	40	91	PETROPOLIS	Ingestão de Álcool	Colisão com objeto estático	Sem Vítimas	Plena Noite	Crescente	Nublado	Múltipla	Curva	Não	1	0	0	0	1	0	0	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
281577	2020-04-26	domingo	10:30:00	RJ	40	51,6	PETROPOLIS	Desobediência às normas de trânsito pelo pedestre	Capotamento	Sem Vítimas	Pleno dia	Crescente	Sol	Dupla	Viaduto;Curva;Rotatória	Não	2	0	0	0	1	1	0	2	-22,32705315	-43,13253559	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
281674	2020-04-27	segunda-feira	05:20:00	RJ	40	85	PETROPOLIS	Falta de Atenção à Condução	Colisão com objeto estático	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Reta	Não	1	0	1	0	0	0	1	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
281864	2020-03-09	segunda-feira	12:15:00	RJ	40	83,5	PETROPOLIS	Defeito Mecânico no Veículo	Incêndio	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	1	0	0	0	1	0	0	1	-22,5379795	-43,2231173	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
282241	2020-04-30	quinta-feira	23:50:00	RJ	40	61	PETROPOLIS	Mal Súbito	Tombamento	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Curva	Não	1	0	0	1	0	0	1	1	-22,40240833	-43,13786279	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
282493	2020-05-02	sábado	18:15:00	RJ	40	58	PETROPOLIS	Falta de Atenção à Condução	Queda de ocupante de veículo	Com Vítimas Feridas	Plena Noite	Crescente	Nublado	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,378777	-43,131523	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
