id	data_inversa	dia_semana	horario	uf	br	km	municipio	causa_acidente	tipo_acidente	classificacao_acidente	fase_dia	sentido_via	condicao_metereologica	tipo_pista	tracado_via	uso_solo	pessoas	mortos	feridos_leves	feridos_graves	ilesos	ignorados	feridos	veiculos	latitude	longitude	regional	delegacia	uop
570279	2023-12-24	domingo	09:00:00	RJ	40	45	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão traseira	Com Vítimas Feridas	Pleno dia	Decrescente	Nublado	Dupla	Reta	Sim	4	0	2	0	2	0	2	2	-22,27821816	-43,11580971	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
570339	2023-12-24	domingo	13:00:00	RJ	40	51	PETROPOLIS	Reação tardia ou ineficiente do condutor	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Sol	Dupla	Curva	Sim	1	0	1	0	0	0	1	1	-22,32705315	-43,13253559	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
570452	2023-12-25	segunda-feira	09:00:00	RJ	40	77	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	0	2	0	0	2	1	-22,48005592	-43,23543994	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
570645	2023-12-26	terça-feira	07:30:00	RJ	495	26	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Colisão transversal	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Interseção de Vias	Sim	3	0	1	0	2	0	1	2	-22,39540102	-43,11494887	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
570742	2023-12-26	terça-feira	16:20:00	RJ	40	79	PETROPOLIS	Reação tardia ou ineficiente do condutor	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Múltipla	Retorno Regulamentado	Sim	4	0	4	0	0	0	4	1	-22,49798597	-43,22878703	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
570881	2023-12-27	quarta-feira	05:00:00	RJ	40	78	PETROPOLIS	Pista Escorregadia	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Dupla	Reta	Não	1	0	1	0	0	0	1	1	-22,48485874	-43,22843406	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
570893	2023-12-23	sábado	15:30:00	RJ	40	93	PETROPOLIS	Chuva	Colisão com objeto	Sem Vítimas	Pleno dia	Crescente	Chuva	Simples	Curva;Declive	Não	1	0	0	0	1	0	0	1	-22,5554282	-43,25829998	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
571232	2023-12-29	sexta-feira	06:25:00	RJ	40	82	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	4	0	4	0	0	0	4	1	-22,51183137	-43,23076171	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
571565	2023-12-30	sábado	17:50:00	RJ	40	59	PETROPOLIS	Pista Escorregadia	Colisão com objeto	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Simples	Curva	Sim	2	0	1	0	1	0	1	1	-22,40271477	-43,10782347	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
571608	2023-12-30	sábado	19:15:00	RJ	40	75	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Crescente	Garoa/Chuvisco	Dupla	Curva	Não	1	0	1	0	0	0	1	1	-22,46857126	-43,22958698	SPRF-RJ	DEL01-RJ	UOP01-DEL01-RJ
571662	2023-12-31	domingo	07:50:00	RJ	40	67	PETROPOLIS	Acumulo de água sobre o pavimento	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Dupla	Reta	Não	1	0	1	0	0	0	1	1	-22,438159	-43,181382	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
