id	data_inversa	dia_semana	horario	uf	br	km	municipio	causa_acidente	tipo_acidente	classificacao_acidente	fase_dia	sentido_via	condicao_metereologica	tipo_pista	tracado_via	uso_solo	pessoas	mortos	feridos_leves	feridos_graves	ilesos	ignorados	feridos	veiculos	latitude	longitude	regional	delegacia	uop
350929	2021-04-09	sexta-feira	01:00:00	RJ	40	72	PETROPOLIS	Demais falhas mecânicas ou elétricas	Incêndio	Sem Vítimas	Plena Noite	Decrescente	Céu Claro	Dupla	Reta	Sim	2	0	0	0	1	1	0	2	-22,4585308	-43,21600514	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
353571	2021-04-23	sexta-feira	21:20:00	RJ	40	83	PETROPOLIS	Velocidade Incompatível	Eventos atípicos	Sem Vítimas	Plena Noite	Crescente	Céu Claro	Simples	Declive;Curva	Não	2	0	0	0	1	1	0	2	-22,51910302	-43,22873364	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
356009	2021-05-06	quinta-feira	16:25:00	RJ	40	82	PETROPOLIS	Demais falhas mecânicas ou elétricas	Incêndio	Sem Vítimas	Pleno dia	Decrescente	Céu Claro	Simples	Curva	Sim	2	0	0	0	2	0	0	1	-22,51183137	-43,23076171	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
358883	2021-05-20	quinta-feira	14:00:00	RJ	40	85	PETROPOLIS	Problema com o freio	Saída de leito carroçável	Sem Vítimas	Pleno dia	Crescente	Nublado	Simples	Reta	Não	2	0	0	0	1	2	0	3	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
359734	2021-05-24	segunda-feira	13:50:00	RJ	40	78	PETROPOLIS	Velocidade Incompatível	Colisão lateral mesmo sentido	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	3	0	2	0	1	0	2	2	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
362171	2021-06-05	sábado	10:10:00	RJ	40	61	PETROPOLIS	Reação tardia ou ineficiente do condutor	Eventos atípicos	Com Vítimas Fatais	Pleno dia	Decrescente	Céu Claro	Simples	Declive	Não	3	1	0	0	1	1	0	2	-22,40240833	-43,13786279	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
362562	2021-06-07	segunda-feira	05:30:00	RJ	40	92	PETROPOLIS	Demais falhas mecânicas ou elétricas	Colisão lateral mesmo sentido	Com Vítimas Feridas	Amanhecer	Crescente	Céu Claro	Simples	Curva	Não	3	0	1	0	2	0	1	2	-22,55191954	-43,25068815	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
365410	2021-06-20	domingo	20:00:00	RJ	40	54	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão traseira	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Dupla	Reta	Não	2	0	1	0	1	0	1	2	-22,34627607	-43,12411304	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
365834	2021-06-22	terça-feira	19:10:00	RJ	40	77	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Colisão traseira	Com Vítimas Feridas	Plena Noite	Decrescente	Nevoeiro/Neblina	Simples	Reta	Não	5	0	1	0	4	0	1	2	-22,48005592	-43,23543994	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
366014	2021-06-23	quarta-feira	19:00:00	RJ	40	65	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Plena Noite	Crescente	Chuva	Simples	Curva	Não	2	0	1	0	0	1	1	2	-22,427473	-43,16011	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
366721	2021-06-27	domingo	00:40:00	RJ	40	53,3	PETROPOLIS	Condutor Dormindo	Colisão com objeto	Sem Vítimas	Plena Noite	Crescente	Céu Claro	Dupla	Curva	Não	2	0	0	0	1	1	0	2	-22,34399896	-43,13243691	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
369996	2021-07-11	domingo	19:35:00	RJ	40	76	PETROPOLIS	Ingestão de substâncias psicoativas pelo condutor	Colisão traseira	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Reta	Não	2	0	2	0	0	0	2	2	-22,47192899	-43,23779321	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
370522	2021-07-14	quarta-feira	09:30:00	RJ	40	93	PETROPOLIS	Problema com o freio	Tombamento	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	2	0	0	0	2	0	0	1	-22,5554282	-43,25829998	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
373337	2021-07-28	quarta-feira	06:50:00	RJ	40	86	PETROPOLIS	Problema com o freio	Tombamento	Com Vítimas Feridas	Amanhecer	Crescente	Nublado	Simples	Viaduto;Declive;Curva;Túnel	Não	1	0	0	1	0	0	1	1	-22,53141678	-43,23600769	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
374578	2021-08-02	segunda-feira	22:00:00	RJ	40	74	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Plena Noite	Decrescente	Céu Claro	Dupla	Curva	Não	1	0	1	0	0	0	1	1	-22,47224973	-43,22332717	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
374874	2021-08-04	quarta-feira	11:00:00	RJ	40	90	PETROPOLIS	Reação tardia ou ineficiente do condutor	Saída de leito carroçável	Com Vítimas Fatais	Pleno dia	Crescente	Nublado	Simples	Reta;Declive	Não	2	1	0	0	0	1	0	2	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
380344	2021-08-30	segunda-feira	15:02:00	RJ	40	78	PETROPOLIS	Acumulo de óleo sobre o pavimento	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	4	0	2	1	1	0	3	2	-22,485045	-43,229104	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
380788	2021-09-02	quinta-feira	01:00:00	RJ	40	45	PETROPOLIS	Ausência de reação do condutor	Colisão traseira	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Reta	Não	4	0	1	0	1	2	1	3	-22,27974469	-43,11723948	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
389022	2021-10-11	segunda-feira	02:55:00	RJ	40	90	PETROPOLIS	Chuva	Tombamento	Sem Vítimas	Pleno dia	Crescente	Garoa/Chuvisco	Simples	Reta	Não	3	0	0	0	3	0	0	2	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
392915	2021-10-30	sábado	19:00:00	RJ	40	86	PETROPOLIS	Demais falhas mecânicas ou elétricas	Incêndio	Sem Vítimas	Plena Noite	Decrescente	Céu Claro	Simples	Reta	Não	1	0	0	0	1	0	0	1	-22,53575484	-43,23295774	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
396558	2021-11-18	quinta-feira	10:05:00	RJ	40	82	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Fatais	Pleno dia	Crescente	Sol	Simples	Curva;Declive	Não	2	1	1	0	0	0	1	1	-22,51873555	-43,22828662	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
397715	2021-11-24	quarta-feira	16:00:00	RJ	40	91,8	PETROPOLIS	Demais falhas mecânicas ou elétricas	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	1	0	0	1	0	0	1	1	-22,5514036	-43,24613571	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
398757	2021-11-29	segunda-feira	17:35:00	RJ	40	93	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Incêndio	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Dupla	Reta	Não	2	0	0	0	1	1	0	2	-22,5554282	-43,25829998	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
399869	2021-12-05	domingo	10:50:00	RJ	40	44,9	PETROPOLIS	Manobra de mudança de faixa	Colisão transversal	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Múltipla	Reta	Não	3	0	1	0	1	1	1	3	-22,27275475	-43,10869115	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
400360	2021-12-07	terça-feira	17:30:00	RJ	40	84	PETROPOLIS	Velocidade Incompatível	Colisão traseira	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Simples	Túnel;Curva	Não	3	0	1	0	2	0	1	2	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
400375	2021-12-07	terça-feira	16:00:00	RJ	495	19	PETROPOLIS	Reação tardia ou ineficiente do condutor	Colisão lateral sentido oposto	Sem Vítimas	Pleno dia	Decrescente	Nublado	Simples	Curva	Não	2	0	0	0	2	0	0	2	-22,425949	-43,069965	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
404296	2021-12-27	segunda-feira	07:15:00	RJ	40	92,7	PETROPOLIS	Demais falhas mecânicas ou elétricas	Tombamento	Com Vítimas Feridas	Pleno dia	Crescente	Sol	Simples	Declive;Curva	Não	2	0	1	0	1	0	1	1	-22,55191954	-43,25068815	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
331797	2021-01-01	sexta-feira	05:45:00	RJ	40	88	PETROPOLIS	Condutor Dormindo	Colisão com objeto	Com Vítimas Feridas	Amanhecer	Decrescente	Nublado	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,56055872	-43,22712421	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332011	2021-01-02	sábado	13:30:00	RJ	40	65	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Colisão com objeto	Sem Vítimas	Pleno dia	Crescente	Chuva	Dupla	Curva	Não	1	0	0	0	1	0	0	1	-22,42833525	-43,16533685	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332039	2021-01-02	sábado	12:52:00	RJ	40	79	PETROPOLIS	Reação tardia ou ineficiente do condutor	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Dupla	Reta	Não	2	0	1	0	1	0	1	1	-22,49130098	-43,22294163	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332105	2021-01-02	sábado	15:30:00	RJ	40	91,5	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332218	2021-01-03	domingo	08:45:00	RJ	40	85	PETROPOLIS	Chuva	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Reta	Não	2	0	1	0	1	0	1	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332297	2021-01-03	domingo	16:30:00	RJ	40	81	PETROPOLIS	Chuva	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Garoa/Chuvisco	Dupla	Curva	Não	2	0	1	0	1	0	1	1	-22,51016832	-43,23203802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332666	2021-01-05	terça-feira	19:00:00	RJ	40	82,5	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão traseira	Com Vítimas Feridas	Plena Noite	Decrescente	Vento	Simples	Reta	Sim	3	0	1	0	0	2	1	3	-22,51183137	-43,23076171	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332744	2021-01-06	quarta-feira	10:40:00	RJ	40	91	PETROPOLIS	Ausência de reação do condutor	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Curva;Aclive	Não	1	0	1	0	0	0	1	1	-22,56328334	-43,23572874	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332806	2021-01-06	quarta-feira	16:50:00	RJ	40	78	PETROPOLIS	Acumulo de óleo sobre o pavimento	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva;Declive	Não	5	0	4	0	1	0	4	1	-22,485229	-43,2275	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
332863	2021-01-06	quarta-feira	15:17:00	RJ	40	67,3	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Curva	Não	2	0	2	0	0	0	2	1	-22,43674775	-43,1756712	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
333177	2021-01-08	sexta-feira	17:30:00	RJ	40	92	PETROPOLIS	Ausência de reação do condutor	Queda de ocupante de veículo	Com Vítimas Feridas	Anoitecer	Crescente	Chuva	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,55191954	-43,25068815	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
333488	2021-01-10	domingo	05:20:00	RJ	40	82	PETROPOLIS	Chuva	Queda de ocupante de veículo	Com Vítimas Feridas	Amanhecer	Decrescente	Chuva	Simples	Curva	Não	2	0	1	0	1	0	1	1	-22,51183137	-43,23076171	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
333793	2021-01-11	segunda-feira	10:40:00	RJ	40	78	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	2	0	1	0	1	0	1	1	-22,5029139	-43,23116194	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
333808	2021-01-11	segunda-feira	11:00:00	RJ	495	31	PETROPOLIS	Acessar a via sem observar a presença dos outros veículos	Colisão transversal	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	2	0	1	0	1	0	1	2	-22,381374	-43,132	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
334112	2021-01-12	terça-feira	19:10:00	RJ	40	80	PETROPOLIS	Pedestre andava na pista	Atropelamento de Pedestre	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva	Não	3	0	3	0	0	0	3	2	-22,49798597	-43,22878703	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
334515	2021-01-15	sexta-feira	07:14:00	RJ	40	87	PETROPOLIS	Pista Escorregadia	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,542749	-43,230752	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
336039	2021-01-23	sábado	04:40:00	RJ	40	71	PETROPOLIS	Reação tardia ou ineficiente do condutor	Capotamento	Sem Vítimas	Plena Noite	Crescente	Ignorado	Simples	Reta	Não	1	0	0	0	0	1	0	1	-22,45304974	-43,20832411	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
336524	2021-01-25	segunda-feira	12:00:00	RJ	40	81	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Não	1	0	1	0	0	0	1	1	-22,50560003	-43,23186384	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
336841	2021-01-27	quarta-feira	05:30:00	RJ	40	51,9	PETROPOLIS	Condutor Dormindo	Colisão com objeto	Com Vítimas Feridas	Amanhecer	Crescente	Nublado	Dupla	Reta	Não	1	0	1	0	0	0	1	1	-22,32705315	-43,13253559	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
337643	2021-01-31	domingo	02:00:00	RJ	40	54	PETROPOLIS	Ingestão de álcool pelo condutor	Colisão com objeto	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Dupla	Declive;Curva	Não	1	0	1	0	0	0	1	1	-22,352438	-43,121003	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
338914	2021-02-06	sábado	09:10:00	RJ	40	91	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva;Declive	Não	2	0	1	0	1	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
339139	2021-02-06	sábado	19:30:00	RJ	40	91	PETROPOLIS	Pista Escorregadia	Capotamento	Com Vítimas Feridas	Plena Noite	Crescente	Garoa/Chuvisco	Simples	Declive;Curva	Não	2	0	2	0	0	0	2	1	-22,45304974	-43,20832411	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
339234	2021-02-07	domingo	13:20:00	RJ	40	90	PETROPOLIS	Pista Escorregadia	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Garoa/Chuvisco	Simples	Curva	Sim	3	0	1	0	2	0	1	1	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
339730	2021-02-10	quarta-feira	03:10:00	RJ	40	80	PETROPOLIS	Transitar na contramão	Atropelamento de Pedestre	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva	Sim	2	0	1	1	0	0	2	2	-22,49798597	-43,22878703	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
339951	2021-02-11	quinta-feira	07:00:00	RJ	40	79,3	PETROPOLIS	Demais falhas mecânicas ou elétricas	Incêndio	Sem Vítimas	Pleno dia	Crescente	Céu Claro	Dupla	Reta	Não	1	0	0	0	1	0	0	1	-22,495152	-43,225498	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
340003	2021-02-11	quinta-feira	12:30:00	RJ	40	52,5	PETROPOLIS	Velocidade Incompatível	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Dupla	Curva;Declive	Não	1	0	1	0	0	0	1	1	-22,33571319	-43,13320403	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
340406	2021-02-13	sábado	07:40:00	RJ	40	90	PETROPOLIS	Velocidade Incompatível	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	4	0	4	0	0	0	4	1	-22,550738	-43,236397	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
340708	2021-02-14	domingo	14:45:00	RJ	40	76	PETROPOLIS	Transitar na contramão	Colisão frontal	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Simples	Curva	Não	3	0	1	1	1	0	2	3	-22,47192899	-43,23779321	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
341349	2021-02-18	quinta-feira	07:00:00	RJ	40	50	PETROPOLIS	Transitar no acostamento	Colisão traseira	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Dupla	Reta	Não	2	0	1	0	0	1	1	2	-22,31806204	-43,13158166	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
341521	2021-02-18	quinta-feira	19:40:00	RJ	40	62	PETROPOLIS	Chuva	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Crescente	Chuva	Dupla	Curva	Não	2	0	1	0	1	0	1	2	-22,40888611	-43,14897537	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
342235	2021-02-22	segunda-feira	07:00:00	RJ	40	91	PETROPOLIS	Velocidade Incompatível	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	3	0	2	1	0	0	3	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
342321	2021-02-22	segunda-feira	16:00:00	RJ	40	84	PETROPOLIS	Velocidade Incompatível	Capotamento	Com Vítimas Feridas	Pleno dia	Crescente	Chuva	Simples	Curva;Viaduto	Não	1	0	1	0	0	0	1	1	-22,52145512	-43,23707996	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
342429	2021-02-23	terça-feira	10:00:00	RJ	40	75	PETROPOLIS	Condutor deixou de manter distância do veículo da frente	Colisão traseira	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Aclive;Em Obras;Curva	Não	2	0	1	0	1	0	1	2	-22,46832588	-43,2324028	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
342686	2021-02-24	quarta-feira	15:20:00	RJ	495	3	PETROPOLIS	Transitar na contramão	Colisão frontal	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	3	0	0	1	2	0	1	2	-22,396009	-42,991104	SPRF-RJ	DEL04-RJ	UOP01-DEL04-RJ
343276	2021-02-27	sábado	09:32:00	RJ	40	93	PETROPOLIS	Ausência de reação do condutor	Capotamento	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Curva	Não	3	0	2	0	1	0	2	1	-22,5554282	-43,25829998	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
343607	2021-03-01	segunda-feira	03:20:00	RJ	40	91	PETROPOLIS	Reação tardia ou ineficiente do condutor	Saída de leito carroçável	Com Vítimas Feridas	Plena Noite	Crescente	Céu Claro	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
343808	2021-03-02	terça-feira	07:25:00	RJ	40	91	PETROPOLIS	Velocidade Incompatível	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,54903566	-43,24229724	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
344086	2021-03-03	quarta-feira	21:50:00	RJ	40	84	PETROPOLIS	Ingestão de álcool pelo condutor	Capotamento	Sem Vítimas	Plena Noite	Decrescente	Céu Claro	Simples	Curva;Aclive	Não	1	0	0	0	1	0	0	1	-22,55213233	-43,22920745	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
344351	2021-03-05	sexta-feira	07:30:00	RJ	40	81	PETROPOLIS	Mal súbito do condutor	Saída de leito carroçável	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,50560003	-43,23186384	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
344762	2021-03-06	sábado	16:30:00	RJ	40	47	PETROPOLIS	Velocidade Incompatível	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Céu Claro	Simples	Reta	Não	1	0	1	0	0	0	1	1	-22,29169833	-43,1279826	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
344835	2021-03-07	domingo	11:00:00	RJ	40	78	PETROPOLIS	Avarias e/ou desgaste excessivo no pneu	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Crescente	Nublado	Dupla	Curva	Não	4	0	2	0	2	0	2	1	-22,48485874	-43,22843406	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
344850	2021-03-07	domingo	14:00:00	RJ	40	68	PETROPOLIS	Ingestão de álcool pelo condutor	Colisão com objeto	Com Vítimas Feridas	Pleno dia	Decrescente	Chuva	Dupla	Curva	Não	2	0	1	0	1	0	1	1	-22,44145519	-43,18734169	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
345424	2021-03-10	quarta-feira	10:15:00	RJ	40	62	PETROPOLIS	Conversão proibida	Colisão transversal	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Reta	Sim	4	0	1	1	2	0	2	2	-22,40542358	-43,14664526	SPRF-RJ	DEL05-RJ	UOP02-DEL05-RJ
346281	2021-03-14	domingo	16:40:00	RJ	40	65	PETROPOLIS	Mal súbito do condutor	Queda de ocupante de veículo	Com Vítimas Feridas	Pleno dia	Decrescente	Sol	Simples	Curva	Não	1	0	1	0	0	0	1	1	-22,427473	-43,16011	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
346866	2021-03-18	quinta-feira	11:30:00	RJ	40	85	PETROPOLIS	Acumulo de óleo sobre o pavimento	Tombamento	Com Vítimas Feridas	Pleno dia	Decrescente	Céu Claro	Simples	Curva;Aclive	Não	2	0	1	0	1	0	1	1	-22,52850694	-43,2349802	SPRF-RJ	DEL06-RJ	UOP01-DEL06-RJ
