id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
642425,2024-11-16,sábado,22:15:00,RJ,40,48,PETROPOLIS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-22.30030298,-43.13042284,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
642510,2024-11-17,domingo,13:30:00,RJ,40,88,PETROPOLIS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Aclive;Curva,Não,2,0,2,0,0,0,2,1,-22.548575,-43.231738,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
642571,2024-11-17,domingo,17:30:00,RJ,40,74,PETROPOLIS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Curva;Declive,Sim,4,0,1,0,3,0,1,1,-22.47224973,-43.22332717,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
642582,2024-11-17,domingo,16:45:00,RJ,40,83,PETROPOLIS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Aclive;Curva,Não,1,0,1,0,0,0,1,1,-22.51910302,-43.22873364,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
642863,2024-11-19,terça-feira,08:20:00,RJ,495,28.5,PETROPOLIS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,0,1,1,0,1,2,-22.4062,-43.10275,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
642919,2024-11-19,terça-feira,13:50:00,RJ,40,90,PETROPOLIS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-22.550738,-43.236397,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
643479,2024-09-28,sábado,22:40:00,RJ,40,53,PETROPOLIS,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.34399896,-43.13243691,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
643501,2024-11-22,sexta-feira,14:45:00,RJ,40,82,PETROPOLIS,Acumulo de água sobre o pavimento,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Curva;Declive,Sim,2,0,0,0,2,0,0,1,-22.51183137,-43.23076171,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
643639,2024-11-22,sexta-feira,21:25:00,RJ,40,74,PETROPOLIS,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-22.47224973,-43.22332717,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
643706,2024-11-23,sábado,11:10:00,RJ,40,88,PETROPOLIS,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-22.548575,-43.231738,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
643767,2024-11-23,sábado,08:13:00,RJ,40,52,PETROPOLIS,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Sim,3,0,1,0,2,0,1,1,-22.32705315,-43.13253559,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
643831,2024-11-23,sábado,20:30:00,RJ,40,82,PETROPOLIS,Neblina,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Curva;Declive,Sim,2,0,1,0,1,0,1,1,-22.51183137,-43.23076171,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
643877,2024-11-24,domingo,04:30:00,RJ,40,68,PETROPOLIS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Dupla,Reta,Não,2,0,1,1,0,0,2,1,-22.4381808,-43.18488009,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
643941,2024-11-24,domingo,10:45:00,RJ,40,75,PETROPOLIS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-22.46857126,-43.22958698,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
643942,2024-11-24,domingo,11:00:00,RJ,40,75,PETROPOLIS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,-22.46857126,-43.22958698,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
644748,2024-11-28,quinta-feira,08:40:00,RJ,40,81,PETROPOLIS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-22.50560003,-43.23186384,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
644786,2024-11-28,quinta-feira,12:35:00,RJ,40,54,PETROPOLIS,Demais falhas na via,Queda de ocupante de veículo,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-22.34627607,-43.12411304,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
645425,2024-12-01,domingo,10:10:00,RJ,40,55,PETROPOLIS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,2,1,1,0,0,0,1,2,-22.36179383,-43.12627244,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
645704,2024-12-02,segunda-feira,12:00:00,RJ,40,84,PETROPOLIS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-22.52145512,-43.23707996,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
645719,2024-12-02,segunda-feira,15:30:00,RJ,40,84,PETROPOLIS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Aclive,Não,1,0,1,0,0,0,1,1,-22.52145512,-43.23707996,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
645747,2024-12-02,segunda-feira,18:10:00,RJ,40,84,PETROPOLIS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Curva,Não,2,0,1,0,1,0,1,1,-22.52145512,-43.23707996,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
646148,2024-12-04,quarta-feira,10:50:00,RJ,40,83,PETROPOLIS,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Sim,1,0,1,0,0,0,1,1,-22.51910302,-43.22873364,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
646183,2024-12-04,quarta-feira,18:00:00,RJ,40,78,PETROPOLIS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Sem Vítimas,Anoitecer,Crescente,Chuva,Simples,Reta,Sim,1,0,0,0,0,1,0,1,-22.48485874,-43.22843406,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
646899,2024-12-07,sábado,18:40:00,RJ,40,84,PETROPOLIS,Acumulo de óleo sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,-22.52145512,-43.23707996,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
647415,2024-12-10,terça-feira,06:40:00,RJ,40,53,PETROPOLIS,Acumulo de água sobre o pavimento,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,2,0,2,0,0,0,2,1,-22.34399896,-43.13243691,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
647424,2024-12-10,terça-feira,05:30:00,RJ,40,52,PETROPOLIS,Chuva,Colisão com objeto,Sem Vítimas,Amanhecer,Decrescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-22.33571319,-43.13320403,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
647447,2024-12-10,terça-feira,08:45:00,RJ,40,90,PETROPOLIS,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,-22.550738,-43.236397,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
647611,2024-12-11,quarta-feira,00:25:00,RJ,40,92,PETROPOLIS,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Declive;Curva,Não,1,0,1,0,0,0,1,1,-22.55191954,-43.25068815,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
648343,2024-12-13,sexta-feira,20:30:00,RJ,495,13,PETROPOLIS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Aclive;Curva,Não,2,0,0,1,1,0,1,2,-22.407539,-43.048424,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
649246,2024-12-17,terça-feira,19:50:00,RJ,40,81,PETROPOLIS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva;Aclive,Não,2,0,1,0,0,1,1,2,-22.50560003,-43.23186384,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
649380,2024-12-18,quarta-feira,11:00:00,RJ,40,92,PETROPOLIS,Pista Escorregadia,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,0,0,0,1,0,0,1,-22.55191954,-43.25068815,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
649455,2024-12-18,quarta-feira,19:40:00,RJ,40,91,PETROPOLIS,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva;Aclive,Não,1,0,1,0,0,0,1,1,-22.54903566,-43.24229724,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
649458,2024-12-18,quarta-feira,19:00:00,RJ,40,70,PETROPOLIS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-22.44906429,-43.19987784,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
649922,2024-12-20,sexta-feira,17:20:00,RJ,40,77,PETROPOLIS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva;Declive,Sim,3,0,1,0,2,0,1,1,-22.48005592,-43.23543994,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
649965,2024-12-20,sexta-feira,20:00:00,RJ,40,47.8,PETROPOLIS,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva;Declive,Não,1,0,1,0,0,0,1,1,-22.29169833,-43.1279826,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
649990,2024-12-20,sexta-feira,19:00:00,RJ,40,59,PETROPOLIS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.38628773,-43.13543464,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
